bank_id,bank_name,region,bank_size,lending_style,quarter_num,year,quarter,date,total_assets,total_equity,liquid_assets,total_loans,non_performing_loans,loan_loss_provisions,current_deposits,liquidity_ratio,capital_adequacy_ratio,cash_reserve_ratio,leverage_ratio,loan_to_deposit_ratio,npl_ratio,net_income,return_on_assets,return_on_equity,net_interest_margin,operating_expenses,cost_to_income_ratio,staff_count,branches,concentration_risk,deposit_volatility,financial_health_status,consecutive_losses,risk_reasons
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,4,2021,Q4,2021-Q4,153.94,15.61,9.97,90.27,13.97,14.35,111.65,6.47,10.14,21.9,5.32,80.85,15.48,3.83,2.49,24.55,11.67,4.8,61.28,104.0,29.0,51.24,29.67,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,5,2022,Q1,2022-Q1,149.98,15.06,9.96,100.8,15.69,15.94,110.71,6.64,10.04,15.48,15.15,91.05,15.56,7.41,4.94,49.21,11.7,5.78,55.06,222.0,10.0,33.58,9.98,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,6,2022,Q2,2022-Q2,144.94,14.65,9.74,72.32,11.1,12.39,107.92,6.72,10.11,16.18,10.71,67.01,15.35,5.46,3.77,37.29,8.22,4.78,79.2,239.0,21.0,32.59,28.54,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,7,2022,Q3,2022-Q3,155.08,15.88,10.3,82.32,12.66,12.11,114.33,6.64,10.24,10.93,19.48,72.0,15.37,1.62,1.04,10.17,11.09,6.99,60.29,68.0,17.0,34.07,32.08,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,8,2022,Q4,2022-Q4,144.53,14.85,9.37,86.23,13.86,14.3,107.5,6.48,10.27,15.43,13.34,80.22,16.07,5.41,3.74,36.41,8.26,7.94,56.76,121.0,10.0,58.81,7.74,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,9,2023,Q1,2023-Q1,149.54,15.37,9.98,67.95,11.15,10.35,126.11,6.68,10.28,14.12,10.62,53.88,16.41,6.2,4.14,40.3,9.25,4.72,37.65,113.0,15.0,55.52,25.54,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,10,2023,Q2,2023-Q2,159.29,16.3,10.85,123.0,20.18,12.14,130.18,6.81,10.23,14.62,9.85,94.49,16.4,4.17,2.62,25.57,9.7,6.17,64.29,175.0,17.0,24.03,31.87,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,11,2023,Q3,2023-Q3,159.92,16.23,10.28,94.89,15.52,15.24,129.47,6.43,10.15,21.51,16.35,73.29,16.36,6.07,3.8,37.41,7.14,10.33,54.83,228.0,11.0,54.78,24.31,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_184,"Higgins, Strickland and Martin Rural Bank",Bono,Medium,Aggressive,12,2023,Q4,2023-Q4,162.2,16.86,10.42,100.55,16.11,9.26,114.82,6.43,10.39,14.64,7.32,87.57,16.02,2.7,1.66,15.99,7.81,9.95,87.34,109.0,15.0,26.09,28.45,1,0,Low Liquidity; Low Capital; High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,1,2021,Q1,2021-Q1,456.84,92.07,108.87,158.91,36.17,24.81,326.81,23.83,20.15,24.1,10.62,48.62,22.76,15.27,3.34,16.58,11.59,14.36,35.96,197.0,23.0,26.37,18.57,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,2,2021,Q2,2021-Q2,469.62,93.96,114.02,167.74,39.17,45.34,381.79,24.28,20.01,17.96,9.64,43.94,23.35,22.59,4.81,24.04,3.99,23.72,64.45,316.0,56.0,50.82,25.01,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,3,2021,Q3,2021-Q3,399.96,79.7,88.07,192.02,46.96,41.82,282.66,22.02,19.93,8.95,13.59,67.93,24.45,13.27,3.32,16.66,9.58,31.96,68.7,476.0,74.0,34.57,25.06,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,4,2021,Q4,2021-Q4,405.28,79.58,91.41,140.61,34.26,28.09,337.98,22.56,19.63,16.39,6.18,41.6,24.37,14.11,3.48,17.74,3.35,27.86,52.61,112.0,53.0,52.34,32.54,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,5,2022,Q1,2022-Q1,401.01,79.17,91.99,272.06,65.16,69.02,301.79,22.94,19.74,9.66,13.85,90.15,23.95,9.9,2.47,12.5,9.77,21.26,87.37,260.0,74.0,15.84,25.88,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,6,2022,Q2,2022-Q2,414.03,82.42,95.35,249.85,61.14,71.55,316.49,23.03,19.91,17.45,19.83,78.94,24.47,9.92,2.4,12.03,4.39,22.3,49.26,268.0,64.0,36.24,24.23,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,7,2022,Q3,2022-Q3,433.2,86.01,97.64,205.26,49.85,53.22,342.94,22.54,19.85,12.46,12.24,59.85,24.29,23.45,5.41,27.27,8.04,,55.97,,46.0,50.84,14.95,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,8,2022,Q4,2022-Q4,410.41,81.58,89.1,293.67,74.64,45.14,312.56,21.71,19.88,13.17,9.2,93.96,25.42,6.27,1.53,7.68,3.78,14.91,32.83,218.0,71.0,57.72,30.4,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,9,2023,Q1,2023-Q1,416.21,81.5,88.31,244.86,62.03,35.45,299.62,21.22,19.58,22.03,17.37,81.72,25.33,8.73,2.1,10.71,3.88,16.35,32.94,356.0,20.0,25.5,27.54,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,10,2023,Q2,2023-Q2,407.54,79.93,88.44,220.44,56.44,66.05,326.11,21.7,19.61,18.58,14.49,67.6,25.6,6.0,1.47,7.5,2.54,17.9,90.33,314.0,47.0,42.48,14.97,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,11,2023,Q3,2023-Q3,435.88,86.88,93.53,204.53,50.55,41.04,307.32,21.46,19.93,12.02,10.65,66.55,24.72,7.46,1.71,8.59,9.66,32.55,34.36,183.0,60.0,,20.0,1,0,High NPL; 
BANK_185,Rodriguez-Johnson Rural Bank,Upper East,Large,Aggressive,12,2023,Q4,2023-Q4,432.88,86.47,89.3,298.62,73.33,44.8,348.04,20.63,19.97,21.85,17.74,85.8,24.56,20.21,4.67,23.37,9.73,19.29,79.57,149.0,16.0,41.28,6.46,1,0,High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,1,2021,Q1,2021-Q1,190.8,29.07,22.96,122.86,18.82,14.0,145.01,12.03,15.23,15.96,12.16,84.73,15.32,10.73,5.62,36.9,11.36,10.92,59.64,211.0,,,26.92,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,2,2021,Q2,2021-Q2,193.22,29.73,23.17,111.2,17.21,14.03,137.68,11.99,15.39,12.59,10.79,80.77,15.48,6.35,3.29,21.36,4.89,,85.29,206.0,9.0,30.12,11.42,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,3,2021,Q3,2021-Q3,156.46,23.95,17.53,61.14,10.04,5.07,128.93,11.21,15.31,15.42,9.61,47.43,16.42,4.61,2.95,19.25,9.19,10.29,32.51,73.0,34.0,,16.68,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,4,2021,Q4,2021-Q4,164.29,24.97,18.64,119.76,19.23,22.34,130.17,11.35,15.2,14.1,14.87,92.0,16.06,9.0,5.48,36.03,8.71,6.49,39.44,,27.0,41.53,18.67,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,5,2022,Q1,2022-Q1,171.46,26.0,19.36,67.52,10.96,6.92,121.43,11.29,15.16,11.47,8.21,55.6,16.24,6.71,3.91,25.81,7.67,6.65,40.03,73.0,32.0,44.45,33.6,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,6,2022,Q2,2022-Q2,174.23,26.08,19.11,72.37,11.18,10.64,139.85,10.97,14.97,15.95,16.15,51.75,15.45,8.74,5.02,33.5,11.31,10.36,49.54,205.0,10.0,19.27,20.56,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,7,2022,Q3,2022-Q3,189.32,28.47,20.7,141.38,20.92,17.19,160.6,10.93,15.04,18.95,19.33,88.03,14.8,6.5,3.43,22.82,8.34,14.07,40.78,74.0,21.0,59.18,6.77,1,0,Low Liquidity; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,8,2022,Q4,2022-Q4,181.26,27.17,19.81,89.55,13.92,11.03,137.82,10.93,14.99,18.87,5.12,64.97,15.55,5.42,2.99,19.93,7.37,,43.17,141.0,5.0,52.9,7.76,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,9,2023,Q1,2023-Q1,190.06,28.26,19.71,85.14,13.77,9.32,140.5,10.37,14.87,18.78,17.87,60.6,16.18,4.97,2.62,17.6,5.48,8.07,57.2,82.0,15.0,50.0,11.47,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,10,2023,Q2,2023-Q2,198.74,29.75,20.92,140.31,21.92,16.08,152.73,10.53,14.97,19.96,6.6,91.87,15.62,2.96,1.49,9.95,7.7,12.85,30.12,217.0,6.0,26.11,33.91,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,11,2023,Q3,2023-Q3,216.96,33.03,21.56,85.35,13.2,8.74,173.64,9.94,15.22,20.6,13.73,49.16,15.46,9.4,4.33,28.46,3.18,12.69,53.98,95.0,,17.46,19.02,1,0,Low Liquidity; High NPL; 
BANK_186,Johnston-Odonnell Rural Bank,Northern,Medium,Aggressive,12,2023,Q4,2023-Q4,248.58,37.49,24.92,184.62,27.81,30.98,210.0,10.02,15.08,24.8,7.96,87.92,15.07,11.54,4.64,30.79,5.34,10.39,40.18,96.0,12.0,58.53,24.3,1,0,Low Liquidity; High NPL; 
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,1,2021,Q1,2021-Q1,75.05,14.06,27.68,41.34,0.65,0.43,56.38,36.88,18.74,14.94,7.77,73.33,1.56,2.75,3.67,19.58,10.21,4.71,,240.0,11.0,28.0,32.34,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,2,2021,Q2,2021-Q2,72.22,13.64,28.83,38.98,0.63,0.32,60.27,39.92,18.89,11.07,7.83,64.68,1.62,2.56,3.54,18.73,9.53,5.14,48.41,192.0,31.0,31.87,25.87,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,3,2021,Q3,2021-Q3,71.94,13.58,29.05,33.41,0.55,0.48,53.2,40.38,18.88,20.58,5.1,62.79,1.64,2.56,3.55,18.82,6.1,2.31,31.49,241.0,25.0,52.14,19.41,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,4,2021,Q4,2021-Q4,72.8,13.6,29.66,47.86,0.79,0.64,57.31,40.74,18.69,24.11,5.65,83.5,1.66,0.72,0.99,5.27,11.85,5.15,53.07,169.0,33.0,36.67,6.53,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,5,2022,Q1,2022-Q1,73.97,13.95,31.4,21.55,0.36,0.43,52.89,42.45,18.86,19.83,13.18,40.75,1.66,4.25,5.75,30.49,4.79,2.87,54.48,102.0,24.0,48.5,17.06,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,6,2022,Q2,2022-Q2,79.58,14.88,35.0,57.2,0.94,1.12,63.48,43.98,18.7,19.55,8.32,90.1,1.64,2.18,2.74,14.63,4.13,5.84,50.68,58.0,14.0,23.08,14.59,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,7,2022,Q3,2022-Q3,80.8,15.48,34.97,33.86,0.56,0.32,58.01,43.28,19.16,21.57,15.66,58.36,1.67,1.67,2.07,10.78,8.78,4.94,36.39,183.0,19.0,46.82,30.06,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,8,2022,Q4,2022-Q4,78.16,14.92,32.73,33.38,0.57,0.5,54.86,41.88,19.09,16.71,6.57,60.84,1.69,3.97,5.07,26.58,8.4,5.14,36.01,55.0,36.0,34.22,16.85,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,9,2023,Q1,2023-Q1,80.15,15.35,35.13,56.72,0.96,0.77,63.19,43.83,19.16,9.16,11.14,89.75,1.69,3.74,4.67,24.36,2.99,5.47,42.41,99.0,34.0,36.22,8.76,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,10,2023,Q2,2023-Q2,83.17,16.08,36.48,40.33,0.69,0.47,65.57,43.86,19.33,10.99,6.96,61.5,1.7,1.71,2.05,10.61,2.84,4.38,87.09,111.0,13.0,52.68,,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,11,2023,Q3,2023-Q3,81.23,15.7,34.88,27.44,0.46,0.28,58.15,42.94,19.33,16.7,9.31,47.18,1.67,4.02,4.95,25.61,9.35,3.46,47.1,196.0,23.0,48.41,5.04,0,0,
BANK_187,Sanders-Espinoza Rural Bank,Eastern,Medium,Conservative,12,2023,Q4,2023-Q4,79.55,15.52,31.91,37.52,0.66,0.62,66.31,40.12,19.51,10.26,19.38,56.59,1.75,0.97,1.22,6.23,6.27,3.02,65.68,140.0,8.0,44.96,5.61,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,1,2021,Q1,2021-Q1,10.69,2.5,3.71,4.31,0.46,0.3,7.77,34.69,23.4,22.78,12.92,55.51,10.71,0.17,1.64,6.99,10.59,0.5,61.85,31.0,,53.95,23.9,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,2,2021,Q2,2021-Q2,10.65,2.49,3.66,4.93,0.54,0.4,8.12,34.38,23.39,10.96,18.83,60.68,10.88,0.37,3.44,14.72,9.81,0.52,72.38,44.0,11.0,45.09,25.42,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,3,2021,Q3,2021-Q3,10.25,2.41,3.45,5.61,0.62,0.53,7.76,33.71,23.49,10.5,18.32,72.22,11.09,0.57,5.57,23.7,3.06,0.58,69.69,99.0,3.0,42.61,19.3,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,4,2021,Q4,2021-Q4,10.64,2.52,3.48,6.59,0.76,0.7,8.26,32.73,23.65,17.23,18.49,79.88,11.57,0.42,3.92,16.56,8.55,0.83,78.96,34.0,8.0,45.52,10.27,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,5,2022,Q1,2022-Q1,11.08,2.62,3.77,7.27,0.86,0.89,9.42,34.02,23.67,11.21,15.92,77.25,11.83,0.55,4.96,20.94,11.7,0.67,30.8,25.0,5.0,37.1,17.41,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,6,2022,Q2,2022-Q2,12.11,2.85,4.08,5.43,0.65,0.62,10.17,33.71,23.56,18.56,14.55,53.37,11.98,0.62,5.12,21.71,6.94,0.88,65.76,98.0,10.0,,27.9,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,7,2022,Q3,2022-Q3,13.26,3.13,4.46,8.15,0.97,0.93,11.02,33.63,23.57,21.0,17.5,73.93,11.86,0.17,1.29,5.49,9.71,0.82,37.57,63.0,3.0,29.47,29.12,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,8,2022,Q4,2022-Q4,12.47,2.91,4.05,9.27,1.1,0.65,10.11,32.49,23.35,23.87,14.09,91.73,11.82,0.5,4.02,17.22,11.88,0.48,65.48,28.0,8.0,,8.28,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,9,2023,Q1,2023-Q1,13.17,3.04,4.36,6.42,0.77,0.55,9.87,33.13,23.08,11.36,6.14,64.97,12.03,0.75,5.71,24.73,7.54,,32.89,33.0,9.0,38.09,27.73,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,10,2023,Q2,2023-Q2,13.02,3.04,4.06,8.52,1.02,0.68,10.2,31.17,23.34,16.7,6.51,83.53,11.99,0.59,4.52,19.37,8.12,0.61,83.51,28.0,3.0,,26.07,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,11,2023,Q3,2023-Q3,12.71,3.01,4.03,4.09,0.48,0.31,9.45,31.75,23.67,9.48,15.45,43.33,11.8,0.35,2.75,11.63,10.25,0.91,86.05,22.0,14.0,37.62,31.18,0,0,
BANK_188,Vargas Ltd Rural Bank,Bono,Small,Moderate,12,2023,Q4,2023-Q4,13.37,3.19,4.22,7.31,0.84,0.75,10.03,31.54,23.89,9.78,5.77,72.86,11.55,0.67,4.99,20.89,4.27,0.77,38.15,88.0,10.0,24.29,26.47,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,1,2021,Q1,2021-Q1,62.44,15.6,23.55,22.77,0.37,0.36,48.86,37.72,24.99,20.93,12.36,46.61,1.61,3.44,5.5,22.03,8.55,3.41,85.52,229.0,30.0,57.41,34.38,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,2,2021,Q2,2021-Q2,60.5,15.03,23.04,40.92,0.68,0.81,43.15,38.08,24.85,18.54,11.73,94.83,1.65,1.77,2.92,11.76,3.66,4.78,90.07,210.0,35.0,17.74,23.94,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,3,2021,Q3,2021-Q3,63.13,15.57,24.6,28.33,0.46,0.41,52.24,38.97,24.66,24.05,6.44,54.23,1.63,2.71,4.3,17.42,10.81,1.97,54.02,237.0,6.0,38.36,15.4,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,4,2021,Q4,2021-Q4,62.07,15.37,24.26,43.47,0.7,0.56,45.97,39.09,24.77,14.9,14.8,94.55,1.61,2.35,3.79,15.29,4.57,2.88,69.64,231.0,12.0,45.49,20.72,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,5,2022,Q1,2022-Q1,63.56,15.6,23.8,33.16,0.54,0.35,45.49,37.45,24.54,9.73,15.63,72.9,1.64,2.26,3.56,14.5,9.22,,75.4,222.0,36.0,25.5,,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,6,2022,Q2,2022-Q2,72.62,17.75,28.77,33.4,0.53,0.53,57.87,39.61,24.45,21.61,18.35,57.72,1.57,3.75,5.17,21.14,7.15,5.6,70.88,80.0,24.0,28.43,16.16,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,7,2022,Q3,2022-Q3,71.14,17.54,28.32,56.13,0.89,0.95,59.66,39.81,24.65,22.81,11.8,94.09,1.59,0.89,1.26,5.09,4.66,5.28,55.27,105.0,13.0,31.89,12.32,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,8,2022,Q4,2022-Q4,64.42,15.52,25.88,25.92,0.42,0.47,48.09,40.18,24.09,9.47,16.67,53.89,1.61,1.9,2.95,12.24,7.64,3.56,72.57,109.0,29.0,33.25,8.76,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,9,2023,Q1,2023-Q1,66.97,16.17,27.31,38.96,0.62,0.56,53.79,40.78,24.14,20.59,10.47,72.43,1.6,1.33,1.99,8.23,6.72,3.56,84.56,205.0,12.0,25.48,26.7,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,10,2023,Q2,2023-Q2,68.27,16.57,27.07,41.51,0.67,0.7,48.6,39.66,24.28,19.1,11.17,85.42,1.63,1.98,2.91,11.97,11.92,2.19,62.16,152.0,,40.14,11.6,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,11,2023,Q3,2023-Q3,62.69,14.97,24.99,42.06,0.7,0.82,45.79,39.86,23.87,22.6,16.6,91.84,1.67,1.89,3.01,12.6,8.37,3.34,53.82,100.0,19.0,51.27,30.32,0,0,
BANK_189,Garcia LLC Rural Bank,Ashanti,Medium,Conservative,12,2023,Q4,2023-Q4,67.5,16.28,27.89,30.52,0.51,0.35,50.72,41.32,24.12,23.57,7.87,60.18,1.68,1.59,2.35,9.75,7.22,2.85,93.13,58.0,10.0,49.43,9.54,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,1,2021,Q1,2021-Q1,49.07,7.39,14.73,29.82,2.18,1.88,39.02,30.02,15.07,11.7,18.78,76.43,7.32,0.88,1.8,11.93,9.92,1.79,55.61,52.0,10.0,27.53,,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,2,2021,Q2,2021-Q2,50.12,7.51,15.08,20.84,1.58,1.35,41.17,30.1,14.98,11.98,17.75,50.62,7.56,2.8,5.58,37.27,9.9,1.56,91.06,95.0,6.0,15.45,21.58,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,3,2021,Q3,2021-Q3,53.11,8.0,16.72,25.85,1.93,1.32,37.88,31.48,15.07,22.5,7.02,68.23,7.46,1.57,2.95,19.56,9.0,3.69,41.61,29.0,2.0,28.76,29.48,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,4,2021,Q4,2021-Q4,57.32,8.67,18.06,17.95,1.26,1.12,43.44,31.5,15.12,9.12,16.41,41.32,7.03,2.2,3.83,25.35,2.65,2.93,,37.0,6.0,,,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,5,2022,Q1,2022-Q1,67.06,9.93,20.46,38.6,2.75,3.19,49.33,30.5,14.81,17.34,16.82,78.25,7.12,1.61,2.4,16.23,3.79,2.1,70.51,64.0,8.0,23.72,12.1,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,6,2022,Q2,2022-Q2,68.49,10.13,21.71,45.19,3.09,2.92,49.48,31.69,14.79,22.49,7.87,91.32,6.85,1.62,2.36,15.94,2.79,2.75,58.54,61.0,14.0,15.72,27.73,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,7,2022,Q3,2022-Q3,71.86,10.66,22.97,31.22,2.17,1.47,56.96,31.97,14.83,20.58,9.32,54.81,6.96,1.8,2.51,16.94,7.45,2.84,39.49,94.0,9.0,15.21,28.8,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,8,2022,Q4,2022-Q4,65.18,9.78,20.71,31.28,2.25,2.54,48.31,31.77,15.01,17.95,11.96,64.74,7.2,2.95,4.53,30.19,2.3,3.62,76.88,29.0,10.0,18.79,29.21,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,9,2023,Q1,2023-Q1,66.51,10.0,21.34,38.99,2.8,2.95,53.94,32.08,15.04,23.11,6.16,72.27,7.18,3.51,5.28,35.07,8.53,3.66,86.85,61.0,4.0,57.43,16.2,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,10,2023,Q2,2023-Q2,65.34,9.88,20.47,35.98,2.49,1.9,51.18,31.33,15.12,21.52,6.66,70.31,6.92,1.77,2.71,17.92,11.21,2.33,90.55,75.0,6.0,15.31,29.07,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,11,2023,Q3,2023-Q3,63.08,9.53,19.99,25.74,1.89,1.91,45.13,31.7,15.1,8.87,9.71,57.04,7.35,1.5,2.38,15.74,5.55,4.71,88.59,40.0,8.0,,20.8,0,0,
BANK_190,"Burke, Martinez and Riggs Rural Bank",Eastern,Small,Conservative,12,2023,Q4,2023-Q4,62.11,9.21,20.11,37.08,2.89,3.14,46.92,32.38,14.83,9.39,7.18,79.03,7.79,2.12,3.41,23.03,10.94,2.89,,26.0,11.0,18.83,23.93,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,1,2021,Q1,2021-Q1,21.84,3.37,4.44,11.83,0.75,0.64,16.62,20.34,15.44,9.74,13.78,71.22,6.34,1.11,5.08,32.87,9.02,0.75,40.57,28.0,12.0,49.78,17.24,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,2,2021,Q2,2021-Q2,21.17,3.29,4.24,13.37,0.85,0.86,15.8,20.03,15.52,15.32,5.86,84.64,6.39,0.43,2.05,13.2,8.52,1.67,62.4,68.0,4.0,22.24,18.75,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,3,2021,Q3,2021-Q3,19.36,3.05,3.92,7.95,0.53,0.59,14.19,20.26,15.73,17.8,16.25,56.06,6.63,1.07,5.53,35.13,2.26,,82.29,53.0,5.0,50.83,29.67,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,4,2021,Q4,2021-Q4,18.71,2.87,3.89,12.8,0.82,0.72,15.53,20.79,15.36,14.5,16.71,82.42,6.4,0.19,1.03,6.71,3.97,0.75,35.35,56.0,8.0,,17.37,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,5,2022,Q1,2022-Q1,18.01,2.77,3.64,11.84,0.78,0.72,14.97,20.23,15.38,16.55,13.43,79.05,6.59,1.0,5.58,36.26,8.2,0.87,76.34,96.0,13.0,59.11,7.85,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,6,2022,Q2,2022-Q2,16.92,2.56,3.61,6.95,0.46,0.38,13.95,21.34,15.12,14.6,10.76,49.82,6.69,0.82,4.86,32.13,7.27,1.02,36.5,57.0,3.0,17.42,25.68,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,7,2022,Q3,2022-Q3,18.56,2.84,3.96,6.81,0.45,0.47,14.45,21.33,15.3,19.59,7.95,47.09,6.55,0.27,1.46,9.57,8.16,1.47,64.33,42.0,3.0,59.53,21.91,0,0,
BANK_191,Reed Group Rural Bank,Eastern,Small,Moderate,8,2022,Q4,2022-Q4,16.68,2.54,3.53,8.81,0.59,0.55,11.82,21.15,15.22,15.13,19.25,74.49,6.7,0.84,5.03,33.03,4.74,0.82,40.88,40.0,4.0,16.09,6.38,0,0,
